"writerid";"name"
332892;"Shane, Maxwell"
332908;"Shaner, Peter"
332970;"Shanley, John Patrick"
333012;"Shannon, Molly"
333023;"Shannon, Robert T."
333067;"Shapiro, Alan (I)"
333089;"Shapiro, Erik"
333096;"Shapiro, J.D."
333127;"Shapiro, Mel"
333140;"Shapiro, Paul W."
333141;"Shapiro, Peter (I)"
333389;"Sharman, Jim"
333416;"Sharp, Alan (I)"
333457;"Sharp, Margery (I)"
333557;"Shatner, William"
333627;"Shaw, Bob (II)"
333659;"Shaw, Dick (I)"
333670;"Shaw, George Bernard"
333674;"Shaw, Irwin"
333700;"Shaw, Mel"
333729;"Shaw, Robert Gould"
333777;"Shawn, Wallace"
333852;"Shea, Katt"
333906;"Shearer, Harry"
333921;"Shearing, Joseph"
333950;"Sheckley, Robert"
334005;"Sheekman, Arthur"
334060;"Sheffield, David (I)"
334169;"Sheldon, E. Lloyd"
334192;"Sheldon, Sanford"
334245;"Shelley, Mary (I)"
334247;"Shelley, Percy Bysshe"
334253;"Shelly, Adrienne"
334276;"Shelton, Angela (I)"
334280;"Shelton, Charles F."
334310;"Shelton, Millicent"
334316;"Shelton, Ron"
334347;"Shen, Fu"
334432;"Shepard, Richard (I)"
334435;"Shepard, Sam"
334476;"Shepherd, Jean (I)"
334531;"Sheppard, John (I)"
334566;"Sher, Eyal"
334567;"Sher, Jack"
334591;"Sherdeman, Ted"
334611;"Sheridan, Bob (I)"
334627;"Sheridan, Jim (I)"
334662;"Sherie, Fenn"
334710;"Sherman, Cindy"
334713;"Sherman, David (I)"
334724;"Sherman, Gary (I)"
334746;"Sherman, Jon (II)"
334758;"Sherman, Martin (I)"
334773;"Sherman, Richard M."
334778;"Sherman, Robert B."
334806;"Sherohman, Tom"
334815;"Sherriff, R.C."
334851;"Sherwin, David (I)"
334880;"Sherwood, Robert E. (I)"
334971;"Shi, Xiangsheng"
335169;"Shilliday, Susan"
335550;"Shipman, Barry"
335653;"Shirk, Adam"
335665;"Shirley, John (III)"
335687;"Shirow, Masamune"
335887;"Shonagon, Sei"
335894;"Shoob, Michael"
336183;"Shryack, Dennis"
336198;"Shu, Kei"
336227;"Shudo, Takeshi"
336274;"Shulgasser, Barbara"
336292;"Shulman, Guy"
336295;"Shulman, Irving"
336327;"Shum, Mina"
336391;"Shusett, Ronald"
336402;"Shuster, Joe (I)"
336416;"Shute, Nevil"
336463;"Shyamalan, M. Night"
336466;"Shyer, Charles"
336553;"Sibley, Brian"
336597;"Sichel, Sylvia"
336629;"Sickner, Roy N."
336785;"Siebert, Steven (II)"
336802;"Siefert, Lynn"
336827;"Siegel, Barry"
336833;"Siegel, David (III)"
336850;"Siegel, Jerry (I)"
336876;"Siegel, Richard (III)"
337066;"Sigal, Clancy"
337290;"Silber, Rolf"
337398;"Silliphant, Stirling"
337635;"Silver, Amanda (I)"
337637;"Silver, Arthur"
337694;"Silver, Scott (I)"
337715;"Silverberg, Robert"
337780;"Silverman, Treva"
337792;"Silvers, Sid"
337813;"Silverstein, Marc (I)"
337820;"Silverstein, Shel"
337963;"Simenon, Georges"
338032;"Simkins, David"
338160;"Simmons, Richard Alan"
338194;"Simms, Jay"
338220;"Simon, Adam (I)"
338264;"Simon, Ellen"
338336;"Simon, Neil (I)"
338352;"Simon, Roger L."
338421;"Simonelli, Rocco (I)"
338452;"Simonin, Albert"
338527;"Simonson, Louise (I)"
338530;"Simonson, Theodore"
338555;"Simpkin, Paul"
338598;"Simpson, Byron"
338621;"Simpson, Helen (I)"
338666;"Simpson, Mona"
338729;"Sims, Greg H."
338923;"Sinclair, Stephen (I)"
338929;"Sinclair, Upton"
338992;"Singer, Bruce Franklin"
338993;"Singer, Bryan"
339042;"Singer, Randi Mayem"
339044;"Singer, Raymond"
339047;"Singer, Robert (II)"
339296;"Singleton, John (I)"
339423;"Sinyor, Gary"
339433;"Siodmak, Curt"
339459;"Sipes, Don"
339680;"Sisson, Rosemary Anne"
339710;"Sitch, Rob"
339724;"Sito, Tom"
339907;"Skaaren, Warren"
339935;"Skahill, Bix"
340049;"Skemp, Paul"
340167;"Skipp, John"
340180;"Skjoldbjærg, Erik"
340205;"Sklar, Zachary"
340268;"Skoog, Susan"
340513;"Slade, Angela"
340533;"Slade, Tim"
340578;"Slansky, Paul"
340780;"Slesinger, Tess"
340781;"Sletaune, Pål"
340861;"Sloan, Holly Goldberg"
341077;"Small, Adam (I)"
341275;"Smiley, Jane (I)"
341352;"Smith Jr., Bobby"
341604;"Smith, Charles Henry"
341605;"Smith, Charles Martin"
341732;"Smith, David S."
341763;"Smith, Dodie"
341797;"Smith, Ebbe Roe"
341912;"Smith, Harold Jacob"
342135;"Smith, Kevin (I)"
342147;"Smith, Kirsten (I)"
342233;"Smith, Mark Haskell"
342240;"Smith, Martin (I)"
342250;"Smith, Mary Beth (II)"
342424;"Smith, Paul Girard"
342566;"Smith, Scott B. (I)"
342763;"Smith, Wayne (III)"
342765;"Smith, Webb"
342789;"Smith, Winchell"
342873;"Smofsky, Leonard"
343028;"Snee, Dennis"
343041;"Sneider, Roberto"
343093;"Snider, Dee (I)"
343098;"Snider, Norman"
343169;"Snow, Jeff"
343213;"Snyder, Blake"
343235;"Snyder, F.G."
343427;"Sobieski, Carol"
343511;"Soderbergh, Steven"
343570;"Soffer, Roger"
343601;"Softley, Iain"
343647;"Sohn, Sonja"
343673;"Soisson, Joel"
343735;"Sokolow, Alec"
343844;"Solarz, Ken"
343859;"Solberg, Helena"
343892;"Sole, Alfred"
344122;"Solomon, Ed (I)"
344185;"Solondz, Todd"
344335;"Somers, Bernie"
344419;"Sommer, Sigi"
344442;"Sommers, Jay"
344447;"Sommers, Stephen"
344637;"Sonneborn, Barbara"
344953;"Sorkin, Aaron"
344954;"Sorkin, Arleen"
345137;"Soth, Chris"
345456;"Southern, Terry (I)"
345533;"Sowards, Jack B."
345575;"Spaak, Charles"
345670;"Spalding, Harry"
345747;"Sparber, Izzy"
345800;"Sparks, Nicholas (I)"
345804;"Sparks, Richard (I)"
345934;"Spearing, Jasper"
345993;"Spector, Craig"
345994;"Spector, David (III)"
346055;"Speirs, Jack"
346059;"Speiser, Aaron"
346081;"Spellman, Cathy Cash"
346118;"Spence, Ralph (I)"
346214;"Spencer, Scott (I)"
346325;"Spewack, Bella"
346326;"Spewack, Sam"
346343;"Spheeris, Penelope"
346347;"Spice Girls"
346381;"Spiegel, Jeff"
346410;"Spielberg, Anne"
346413;"Spielberg, Steven"
346467;"Spigelgass, Leonard (I)"
346607;"Spiridakis, Tony"
346766;"Spotnitz, Frank"
346821;"Sprecher, Jill"
346822;"Sprecher, Karen"
347055;"Squitieri, Pasquale"
347273;"St. John, Nicholas"
347280;"St. John, Theodore"
347284;"St. Johns, Adela Rogers"
347326;"Staahl, Jim"
347418;"Stacpoole, Henry De Vere"
347560;"Stagner, Rama Laurie"
347569;"Stahl, Ben (I)"
347579;"Stahl, Jerry (I)"
347666;"Stallings, Laurence"
347668;"Stallings, Vernon"
347673;"Stallone, Sylvester"
347860;"Stanford, Don (I)"
348027;"Stanley, Richard (I)"
348050;"Stannard, Eliot"
348082;"Stanton, Andrew (I)"
348130;"Stanush, Claude"
348254;"Stark, Jim (I)"
348647;"Steakley, John"
348986;"Stefano, Joseph (I)"
349166;"Stein, Darren"
349282;"Steinbeck, John"
349297;"Steinberg, David J."
349325;"Steinberg, Norman"
349327;"Steinberg, Peter (I)"
349343;"Steinberg, Ziggy"
349419;"Steinfeld, Peter (II)"
349478;"Steinmann, Danny"
349561;"Stem, J. David"
349565;"Stembridge, Gerard"
349632;"Stenn, David"
349825;"Stephens, Todd"
349907;"Steppling, John (II)"
349994;"Stern, Andrew (I)"
350034;"Stern, Howard (I)"
350089;"Stern, Philip Van Doren"
350092;"Stern, Richard Martin"
350099;"Stern, Sandor (I)"
350109;"Stern, Stewart"
350111;"Stern, Tom (I)"
350145;"Sterner, Robert"
350242;"Stevens, Art (I)"
350263;"Stevens, Carter"
350276;"Stevens, Dana"
350278;"Stevens, Dave (I)"
350279;"Stevens, David (I)"
350318;"Stevens, Jon (I)"
350327;"Stevens, Leslie (I)"
350330;"Stevens, Louis"
350463;"Stevenson, Philip (I)"
350469;"Stevenson, Robert (I)"
350470;"Stevenson, Robert Louis (I)"
350571;"Stewart, Donald (II)"
350574;"Stewart, Donald Ogden"
350579;"Stewart, Douglas Day"
350686;"Stewart, Michael (IV)"
350709;"Stewart, R.J."
350901;"Still, James"
350939;"Stillman, Joe (I)"
350943;"Stillman, Whit"
351010;"Stinson, Joseph"
351029;"Stirdivant, Marc"
351320;"Stoker, Bram"
351349;"Stokes, Michael (I)"
351468;"Stolzer, Jeff (I)"
351509;"Stone, David (III)"
351525;"Stone, Ed (I)"
351579;"Stone, Julian (II)"
351602;"Stone, Matt (I)"
351604;"Stone, Matthew (I)"
351630;"Stone, Noreen"
351632;"Stone, Oliver (I)"
351642;"Stone, Peter (I)"
351719;"Stoner, Sherri"
351755;"Stopkewich, Lynne"
351759;"Stoppard, Tom"
351903;"Story, Jack Trevor"
352133;"Strain, Jim"
352264;"Strasser, Todd"
352322;"Stratton, Richard (I)"
352387;"Strauss, John J."
352404;"Strauss, Robert (II)"
352493;"Streeter, Edward (I)"
352537;"Streitfeld, Susan"
352591;"Strick, Wesley"
352627;"Strieber, Whitley"
352646;"Striker, Fran"
352655;"Strindberg, August"
352930;"Strugatskiy, Arkadiy"
352931;"Strugatskiy, Boris"
352932;"Strugatz, Barry"
352958;"Struther, Jan"
352962;"Strutin, Stuart"
353045;"Stuart, Alexander (I)"
353076;"Stuart, Jeb (I)"
353260;"Stump, Al"
353307;"Sturges, Preston"
353422;"Styron, Susanna"
353423;"Styron, William"
353611;"Subiela, Eliseo"
353637;"Subotsky, Milton"
353673;"Sucher, Henry"
353760;"Sudriè, Stefano"
354106;"Sulkis, Larry"
354125;"Sullivan, C. Gardner"
354141;"Sullivan, Daniel G."
354192;"Sullivan, John F."
354292;"Sullivan, Tim (III)"
354393;"Summer, Edward"
354709;"Suo, Masayuki"
354862;"Surrey, Michael"
355128;"Sutton, Felix"
355156;"Sutton, Phoef"
355203;"Suyin, Han"
355402;"Svankmajer, Jan"
355404;"Svanoe, Bill"
355455;"Svendsen, Julius"
355509;"Sverák, Zdenek"
355704;"Swann, Francis"
355829;"Swaybill, Roger"
355875;"Sweeney, Julia"
355886;"Sweeney, Mary (I)"
355958;"Swenson, Charles"
355981;"Swerdlow, Tommy"
355991;"Swerling, Jo"
356008;"Swicord, Robin"
356042;"Swift, David (II)"
356054;"Swift, Jonathan (I)"
356141;"Swinton, Terry"
356187;"Swyer, Alan"
356196;"Syal, Meera"
356264;"Sylbert, Paul"
356448;"Szabó, István (I)"
356606;"Szeto, Cheuk-Hon"
356895;"Sáinz de Vicuña, José Antonio"
356994;"Sánchez, Eduardo (II)"
357170;"Séligmann, Guy"
357428;"Tabassuh, Wajida"
357499;"Tabori, George"
357524;"Tabío, Juan Carlos"
357601;"Tadeo, Julio"
357703;"Taggert, Brian"
357899;"Tait, Don"
357939;"Tajiri, Satoshi"
358309;"Takeuchi, Yoshikazu (I)"
358380;"Talalay, Rachel"
358459;"Talbott, Hudson"
358479;"Talen, Julie (I)"
358508;"Talking Heads"
358511;"Talkington, C.M."
358557;"Tally, Ted"
358669;"Tamasy, Paul"
358833;"Tan, Amy (I)"
359012;"Tanaka, Tomoyuki (I)"
359117;"Tang, Edward (I)"
359281;"Tanner, Alain"
359467;"Taplitz, Daniel"
359515;"Taradash, Daniel (I)"
359552;"Tarantino, Quentin"
359677;"Tarkovsky, Andrei"
359678;"Tarkovsky, Arseni"
359687;"Tarloff, Erik"
359735;"Tarr, Susan (II)"
359769;"Tarses, Jay"
360054;"Tatò, Anna Maria"
360108;"Taulbert, Clifton L."
360124;"Taurand, Gilles"
360141;"Taussig, Pavel"
360219;"Tavernier, Bertrand"
360232;"Tavier, Vincent"
360351;"Taylor, Ben (I)"
360390;"Taylor, Chad (III)"
360482;"Taylor, Dwight (I)"
360499;"Taylor, Eric (I)"
360506;"Taylor, Finn"
360521;"Taylor, Greg (I)"
360585;"Taylor, Jim (III)"
360589;"Taylor, Joan (I)"
360608;"Taylor, Joyce (II)"
360658;"Taylor, Lili (I)"
360764;"Taylor, Renée (I)"
360812;"Taylor, Samuel A."
360815;"Taylor, Samuel W."
360907;"Taymor, Julie"
361240;"Tejada-Flores, Miguel"
361348;"Tellem, Tori"
361385;"Tellini, Piero"
361634;"Tennant, Andy (I)"
361650;"Tennant, William (I)"
361938;"Terrazas, Ernest"
361993;"Terry, Bridget"
362003;"Terry, Gay Partington"
362036;"Terry, Wallace"
362111;"Tesich, Steve"
362135;"Tessari, Duccio"
362280;"Tevis, Walter"
362295;"Tewkesbury, Joan"
362312;"Tey, Josephine"
362357;"Thackeray, William Makepeace"
362515;"Thatcher, Kirk R."
362546;"Thayer, Meg"
362715;"Theroux, Paul"
362827;"Thiel, Nick (I)"
362843;"Thiele, Leo"
362987;"Thivel, Caroline"
363006;"Thoeren, Robert"
363078;"Thomas, Anna (I)"
363099;"Thomas, Bob (III)"
363175;"Thomas, Diane (II)"
363205;"Thomas, Frank (I)"
363223;"Thomas, Gordon (I)"
363280;"Thomas, Jim (I)"
363287;"Thomas, John (V)"
363391;"Thomas, Michael (III)"
363462;"Thomas, Rob (II)"
363474;"Thomas, Ross (I)"
363524;"Thomas, Theodore (I)"
363677;"Thompson, Brett (I)"
363693;"Thompson, Caroline (I)"
363701;"Thompson, Chris (VII)"
363726;"Thompson, Danièle"
363767;"Thompson, Emma (I)"
363771;"Thompson, Ernest"
363786;"Thompson, Gary Scott"
363820;"Thompson, Hunter S."
363856;"Thompson, Jim (I)"
363883;"Thompson, Keene"
363993;"Thompson, Peggy (III)"
364021;"Thompson, Robert C."
364022;"Thompson, Robert E. (I)"
364039;"Thompson, Scott (I)"
364294;"Thornburg, Newton"
364357;"Thornton, Billy Bob"
364412;"Thorp, Raymond W."
364415;"Thorp, Roderick"
364590;"Thurber, James (I)"
364614;"Thurman, Judith"
364852;"Tidyman, Ernest"
364958;"Tigay, Arkadiy"
365099;"Tillman Jr., George"
365109;"Tillman, Lynne"
365317;"Ting, Emily (I)"
365359;"Tinnell, Robert"
365523;"Titcher, David N."
365578;"Titus, Eve"
365687;"Tlatli, Moufida"
365717;"Toback, James"
365754;"Tobias, John (I)"
366214;"Tolan, Peter"
366269;"Toledo, Ricardo"
366283;"Toles, George"
366301;"Tolkien, J.R.R."
366305;"Tolkin, Michael"
366306;"Tolkin, Neil"
366384;"Tolstoy, Aleksei (II)"
366387;"Tolstoy, Leo"
366530;"Tomei, Lisa (I)"
366790;"Toney, David"
366796;"Tong, Elliot (I)"
366809;"Tong, Stanley (I)"
366810;"Tong, Su"
366880;"Toole, Betty A."
366883;"Toole, John Kennedy"
366953;"Topham, Rhet"
366981;"Topor, Roland"
367150;"Tornatore, Giuseppe"
367187;"Torokvei, Peter"
367309;"Torres Portillo, Adolfo"
367377;"Torres, Edwin (I)"
367781;"Touhey, John (I)"
367832;"Tournier, Michel (I)"
367941;"Towne, Robert"
367942;"Towne, Roger"
367997;"Townsend, Leo (I)"
368023;"Townshend, Pete"
368055;"Toye, Patrice"
368173;"Traeger, Michael (I)"
368265;"Tramontane, Nick"
368461;"Traven, B."
368478;"Travers, P.L."
368707;"Tremain, Rose"
368792;"Trendle, George W."
368885;"Tretyakov, Sergei (I)"
368896;"Treut, Monika"
368907;"Treves, Frederick (II)"
368960;"Trevor, William"
369272;"Tripp, Jenny"
369340;"Trivers, Barry"
369348;"Trividic, Pierre"
369377;"Troche, Rose"
369501;"Tropiano, Joseph"
369588;"Trousdale, Gary"
369610;"Trow, George W.S."
369707;"Trueba, David"
369708;"Trueba, Fernando"
369713;"Trueblood, Guerdon (I)"
369733;"Truffaut, François"
369799;"Trumbo, Dalton"
369862;"Trustman, Alan"
369893;"Trzcinski, Edmund"
369895;"Trzebinski, Errol"
369959;"Tsai, Ming-liang"
369972;"Tsai, Yi-chun"
370185;"Tsiolkas, Christos"
370311;"Tsui, Hark"
370362;"Tsukamoto, Shin'ya"
370533;"Tucci, Stanley (I)"
370557;"Tuchman, Eric"
370605;"Tucker, Diane (I)"
370676;"Tucker-Davies, Teresa"
370753;"Tugend, Harry"
370886;"Tummolini, Stefano"
370896;"Tunberg, Karl"
370898;"Tunberg, William"
371261;"Turner, Barbara (I)"
371267;"Turner, Bonnie"
371325;"Turner, Guinevere"
371415;"Turner, Michael (III)"
371444;"Turner, Richard (V)"
371471;"Turner, Terry (I)"
371492;"Turner, Yolande"
371498;"Turney, Catherine"
371566;"Turteltaub, Saul"
371574;"Turturro, John"
371642;"Tutein, Peter"
371645;"Tuten, Frederic"
371738;"Twain, Mark"
371788;"Twist, John (I)"
371801;"Twohy, David"
371855;"Tykwer, Tom"
371932;"Tylor, Evan"
372018;"Tyson, Nona"
372100;"Tzudiker, Bob"
372133;"Téchiné, André"
372514;"Uger, Alan"
372592;"Uhls, Jim"
372604;"Uhry, Alfred"
372775;"Ulmann, Yves"
373016;"Ungari, Enzo"
373345;"Urbizu, Enrique"
373373;"Ure, Chris"
373455;"Uris, Leon"
373519;"Urrutia, David"
373691;"Ustinov, Peter"
373799;"Uys, Jamie"
373811;"Uytterhoeven, Pierre"
373913;"Vaccaro, Rodney Patrick"
373966;"Vadim, Roger"
374067;"Vailland, Roger"
374220;"Valcárcel, Horacio"
374287;"Valdez, Luis (I)"
374560;"Valentine, Val (I)"
374628;"Valerii, Tonino"
374702;"Valinsky, Tina"
375045;"Van Allsburg, Chris (I)"
375203;"Van Damme, Jean-Claude"
375470;"Van der Post, Laurens (I)"
375582;"Van Dormael, Jaco"
375593;"Van Druten, John"
375669;"Van Every, Dale"
375742;"Van Hamme, Jean"
376091;"Van Ronkel, Alford"
376120;"Van Sant, Gus"
376274;"van Walsum, Abi"
376499;"Vander Stappen, Chris"
376830;"Varda, Agnès"
376854;"Vardunas, Vladimir"
377046;"Varhol, Michael"
377143;"Varnick, Neil P."
377568;"Vaughn, Ben (I)"
377617;"Vaus, Lyn"
377646;"Vawter, Ron"
377757;"Veber, Francis"
377923;"Veglio, Tim"
377954;"Veiller, Anthony"
378267;"Veloz, David (I)"
378484;"Venosta, Louis"
378563;"Ventura, Patrick A."
378916;"Verheiden, Mark"
378934;"Verhoeven, Michael"
379054;"Verne, Jules"
379119;"Vernoux, Marion"
379131;"Verona, Stephen"
379145;"Verow, Todd"
379375;"Vetere, Richard"
379417;"Vey, P.C."
379531;"Vicaut, Eric"
379586;"Vickerman, Michael"
379656;"Victor, Mark (I)"
379742;"Vidal, Gore"
379946;"Viertel, Peter"
379961;"Viets, Alexandra"
380036;"Vigne, Daniel"
380489;"Villard, Dimitri"
380491;"Villard, Henry S."
380677;"Villiers, Nick"
380685;"Villis, Ray"
380717;"Vilsmaier, Joseph"
380731;"Vimenet, Catherine"
380786;"Vincent, Christian (I)"
380859;"Vincenzoni, Luciano"
380930;"Vining, Dan"
380992;"Vinterberg, Thomas"
381014;"Viola, Cesare Giulio"
381088;"Virgo, Clement"
381180;"Viscardi, Chris"
381327;"Vitale, Tony (I)"
381722;"Voelker, John D."
381784;"Vogel, Ute"
381820;"Vogler, Christopher"
381973;"Volk, Stephen"
382034;"Vollmöller, Karl"
382128;"von Alberti, Irene"
382141;"von Arnim, Elizabeth"
382293;"von Garnier, Katja"
382328;"von Harbou, Thea"
382557;"von Scherler Mayer, Daisy"
382609;"von Sternberg, Josef"
382638;"von Trapp, Maria"
382643;"von Trier, Lars"
382646;"von Trotta, Margarethe"
382745;"Vonnegut Jr., Kurt"
382799;"Voris, Cyrus"
382905;"Voss, Kurt"
383605;"Wachowski, Andy"
383606;"Wachowski, Lana"
383670;"Wada, Natto"
383740;"Wade, Kevin (I)"
383757;"Wade, Robert (I)"
383793;"Wadlow, Mark"
383858;"Wager, Walter"
383904;"Wagner, Bruce"
383966;"Wagner, John (III)"
384050;"Wagon, Virginie"
384189;"Wainwright, John (I)"
384231;"Waitzkin, Fred"
384343;"Walbridge, John"
384363;"Wald, Eliot"
384421;"Waldman, Frank"
384491;"Wales, William"
384555;"Walker, Alice (I)"
384562;"Walker, Andrew Kevin"
384599;"Walker, Clark"
384645;"Walker, Drake"
384659;"Walker, George F. (I)"
384661;"Walker, Gertrude"
384668;"Walker, Greg (II)"
384723;"Walker, Keith (I)"
384809;"Walker, Rob (I)"
384869;"Walker, Valencia"
384983;"Wallace, Claude"
384997;"Wallace, Earl W."
384999;"Wallace, Edgar"
385058;"Wallace, Lew"
385074;"Wallace, Naomi (I)"
385078;"Wallace, Pamela (I)"
385085;"Wallace, Randall (I)"
385089;"Wallace, Richard (I)"
385104;"Wallace, Tommy Lee"
385161;"Waller, Anthony (I)"
385176;"Waller, Leslie (I)"
385179;"Waller, Robert James"
385311;"Walmsley, Tom"
385315;"Walpole, Alton"
385318;"Walpole, Hugh"
385333;"Walser, Robert (I)"
385348;"Walsh, Bill (I)"
385388;"Walsh, Fran"
385417;"Walsh, John (IV)"
385459;"Walsh, Maurice (I)"
385662;"Walters, Rupert (I)"
385717;"Walton, George (I)"
385729;"Walton, Mark (I)"
385864;"Wang, Anyi"
385945;"Wang, Hui-Ling"
385991;"Wang, Lingu"
386018;"Wang, Peigong"
386074;"Wang, Wayne"
386219;"Warchus, Matthew"
386283;"Ward, David S."
386291;"Ward, Donal Lardner"
386323;"Ward, Jay (I)"
386352;"Ward, Kelly (I)"
386386;"Ward, Morgan (I)"
386445;"Ward, Stephen (I)"
386459;"Ward, Vincent (I)"
386559;"Wargnier, Régis"
386614;"Warmflash, Stuart"
386647;"Warner, Chris (I)"
386820;"Warren, John (II)"
386867;"Warren, Robert Penn"
386996;"Washburn, Deric"
387098;"Wasserman, Dale"
387122;"Wasserstein, Wendy"
387256;"Waterhouse, Keith"
387259;"Waterhouse, Rémi"
387287;"Waters, Daniel (I)"
387310;"Waters, John (I)"
387323;"Waters, Mark (VIII)"
387335;"Waters, Roger (I)"
387361;"Watkin, Lawrence Edward"
387479;"Watson, Carol (I)"
387504;"Watson, Eric (III)"
387538;"Watson, John (I)"
387794;"Wave, Herbie"
387816;"Waxman, Keoni"
387843;"Wayans, Damon"
387845;"Wayans, Keenen Ivory"
387847;"Wayans, Marlon"
387848;"Wayans, Shawn"
388049;"Webb, Charles (I)"
388054;"Webb, Chris (XI)"
388080;"Webb, James R."
388085;"Webb, Jim (XV)"
388099;"Webb, Kenneth S."
388342;"Webling, Peggy"
388382;"Webster, Jean (I)"
388396;"Webster, M. Coates"
388439;"Wechter, David"
388443;"Weck, Peter"
388706;"Wei, Minglun"
388739;"Weide, Robert B."
388827;"Weijers, Addy"
388907;"Wein, Len"
389045;"Weingrod, Herschel"
389062;"Weinman, Richard"
389096;"Weinstein, David Z."
389199;"Weir, Peter (I)"
389232;"Weisberg, Brenda"
389235;"Weisberg, David (I)"
389321;"Weisman, Matthew"
389343;"Weiss, Allan"
389344;"Weiss, Andrea (I)"
389346;"Weiss, Arthur (II)"
389359;"Weiss, David N."
389419;"Weiss, Marie (I)"
389423;"Weiss, Matthew"
389522;"Weitz, Chris"
389524;"Weitz, Paul (I)"
389529;"Weitzman, Harvey (I)"
389638;"Weldon, Fay"
389669;"Welland, Colin"
389719;"Welles, Orson"
389744;"Wellman, Andrew"
389753;"Wellman, William A."
389772;"Wells, Audrey (I)"
389806;"Wells, George (I)"
389809;"Wells, H.G."
389823;"Wells, John (I)"
389824;"Wells, John (III)"
389941;"Welsh, Irvine"
389955;"Welsh, Ned"
390066;"Wenders, Wim"
390070;"Wendkos, Gina"
390230;"Werb, Mike"
390271;"Wermers, Stevie"
390416;"Wertmüller, Lina"
390464;"Wesley, Richard (I)"
390543;"West, Claudine"
390584;"West, Jessamyn"
390643;"West, Roland"
390828;"Westlake, Donald E."
391011;"Wexler, Gerald"
391016;"Wexler, Joshua"
391021;"Wexler, Milton"
391023;"Wexler, Norman"
391024;"Wexley, John"
391101;"Whaley, Frank"
391133;"Wharton, Edith"
391144;"Wharton, William"
391159;"Wheat, Jim"
391160;"Wheat, Ken"
391168;"Wheatley, Dennis (I)"
391197;"Whedon, Joss"
391246;"Wheeler, Hugh"
391330;"Whelan, Tim (I)"
391434;"Whitburn, Denis"
391591;"White, E.B. (I)"
391603;"White, Elizabeth (I)"
391609;"White, Ethel Lina"
391622;"White, Grace Miller"
391735;"White, Lionel (I)"
391769;"White, Mike (I)"
391784;"White, Noni"
391815;"White, Robb (I)"
391846;"White, Stephen (II)"
391863;"White, T.H."
391994;"Whitemore, Hugh"
392114;"Whitmore II, Preston A."
392225;"Whittingham, Jack"
392434;"Widen, Gregory"
392443;"Widerberg, Bo"
392549;"Wieger, David Michael"
392725;"Wiggam, Lionel"
392764;"Wightman, Kelly"
392863;"Wilbur, Crane"
392892;"Wilcox, John (IV)"
392968;"Wilde, Hagar"
392981;"Wilde, Oscar"
392982;"Wilde, Patrick"
393003;"Wilder, Billy"
393014;"Wilder, Gene"
393027;"Wilder, Margaret Buell"
393035;"Wilder, Robert (II)"
393041;"Wilder, Thornton"
393110;"Wiley, Ethan"
393144;"Wilhelm, Hans"
393160;"Wilhelm, Uwe (I)"
393248;"Wilkes, Rich"
393338;"Wilkinson, Christopher (I)"
393453;"Willard, Sandra"
393589;"Williams, Al (III)"
393631;"Williams, Barbara (I)"
393696;"Williams, Charles (III)"
393705;"Williams, Chris (IX)"
393805;"Williams, Emlyn (I)"
393817;"Williams, Eric (VII)"
393847;"Williams, Garry (I)"
393900;"Williams, Hype"
393941;"Williams, Jay (II)"
394079;"Williams, Lona"
394205;"Williams, Paul (VII)"
394272;"Williams, Robert Creighton"
394295;"Williams, Roy (I)"
394324;"Williams, Saul"
394375;"Williams, Tennessee"
394379;"Williams, Terry (X)"
394389;"Williams, Tod (I)"
394411;"Williams, Tyger"
394473;"Williamson, David (I)"
394502;"Williamson, Kevin (I)"
394543;"Williamson, Thames"
394577;"Willingham, Calder"
394688;"Willner, A.M."
394700;"Willocks, Tim (I)"
394839;"Wilson, Al (IV)"
394907;"Wilson, Carey (I)"
394930;"Wilson, Colin (III)"
394951;"Wilson, David (LXXXII)"
395051;"Wilson, Hugh (I)"
395139;"Wilson, Kim (III)"
395149;"Wilson, Larry (I)"
395198;"Wilson, Michael (I)"
395204;"Wilson, Michael G. (I)"
395244;"Wilson, Owen (I)"
395311;"Wilson, S.S. (I)"
395467;"Wimmer, Kurt (I)"
395474;"Wimperis, Arthur"
395776;"Winkless, Terence H."
395904;"Winston, Stan"
395988;"Winterbottom, Michael"
396169;"Wise, Kirk"
396178;"Wise, Naomi (I)"
396242;"Wiser, Christine Z."
396247;"Wish, Jerome"
396255;"Wisher Jr., William"
396319;"Witcher, Theodore"
396502;"Wittliff, William D."
396535;"Witts, Max Morgan"
396607;"Wodehouse, P.G."
396818;"Wolf, Fred (II)"
396821;"Wolf, Gary K."
396976;"Wolfe, Tom (I)"
396984;"Wolfert, Ira"
397081;"Wolfond, Henry"
397102;"Wolfson, P.J."
397131;"Wolk, Andrew"
397143;"Wolkind, Jenny"
397172;"Wollheim, Donald A."
397191;"Wolodarsky, Wallace"
397255;"Wolterstorff, Robert"
397283;"Womersley, David (I)"
397326;"Wong, Barry (I)"
397382;"Wong, Hing-Dong"
397394;"Wong, James (IV)"
397418;"Wong, Kar Wai"
397517;"Wong, Yik"
397543;"Woo, John (I)"
397567;"Wood Jr., Edward D. (I)"
397596;"Wood, Bari"
397616;"Wood, Charles (III)"
397620;"Wood, Christopher (I)"
397623;"Wood, Clement Biddle"
397780;"Wood, Sharon (I)"
397805;"Wood, Wally (I)"
397825;"Woodard, Bronte"
397914;"Woodley, Richard"
397939;"Woodrell, Daniel"
